ID,Test Name,Year,Session,Subject,Number,Question,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image
149,소방설비기사(기계분야),2013,4,소방원론,5,다음 중 인화점이 가장 낮은 물질은?,,메틸에틸케톤,벤젠,디에틸에테르,4,4,149,Claude Sonnet 4,300,73,42,48.99,306.64,2.21,106,10,116,중간,0.000468,N/A,False,각 물질의 인화점,"문제: 다음 중 인화점이 가장 낮은 물질은?

선택지:
1. 메틸에틸케톤
2. 벤젠
3. 디에틸에테르
4. 4

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
150,소방설비기사(기계분야),2004,4,소방기계시설의 구조 및 원리,62,스프링클러 헤드 설치시 유지하여야 할 수평거리 중 맞지 않는 것은?,,무대부에 있어서는 1.7m 이하,랙크식 창고에 있어서는 2.5m 이하,아파트에 있어서는 3.2m 이하,연소우려 있는 부분의 개구부에는 3.0m 이하,4,150,Claude Sonnet 4,300,73,42,48.67,308.77,2.14,183,5,188,중간,0.000624,2,False,2,"문제: 스프링클러 헤드 설치시 유지하여야 할 수평거리 중 맞지 않는 것은?

선택지:
1. 무대부에 있어서는 1.7m 이하
2. 랙크식 창고에 있어서는 2.5m 이하
3. 아파트에 있어서는 3.2m 이하
4. 연소우려 있는 부분의 개구부에는 3.0m 이하

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
151,소방설비기사(기계분야),2003,2,소방원론,17,일반 콘크리트 내화건물의 화재시 피난하는 사람에게 치명적으로 피해를 가장 많이 줄 수 있는 것은?,,열,연기,수증기,소화약제,2,151,Claude Sonnet 4,300,74,42,49.01,310.58,1.81,130,5,135,중간,0.000465,2,True,2,"문제: 일반 콘크리트 내화건물의 화재시 피난하는 사람에게 치명적으로 피해를 가장 많이 줄 수 있는 것은?

선택지:
1. 열
2. 연기
3. 수증기
4. 소화약제

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
152,소방설비기사(기계분야),2004,1,소방관계법규,47,소방신호의 종류가 아닌 것은?,,경계신호,출동신호,발화신호,해제신호,2,152,Claude Sonnet 4,300,74,42,48.68,312.49,1.91,97,5,102,중간,0.000366,3,False,3,"문제: 소방신호의 종류가 아닌 것은?

선택지:
1. 경계신호
2. 출동신호
3. 발화신호
4. 해제신호

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
153,소방설비기사(기계분야),2004,2,소방관계법규,49,아파트로서 층수가 몇 층 이상인 것은 그 층 이상의 층에 스프링클러설비를 설치하여야 하는가?,O,11,13,16,20,3,153,Claude Sonnet 4,300,75,42,49.02,314.48,1.98,120,5,125,중간,0.000435,3,True,3,"문제: 아파트로서 층수가 몇 층 이상인 것은 그 층 이상의 층에 스프링클러설비를 설치하여야 하는가?

선택지:
1. 11
2. 13
3. 16
4. 20

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
154,소방설비기사(기계분야),2004,1,소방관계법규,51,비상조명등을 설치하여야 할 소방대상물의 기준은?,O,"층수: 5층이상, 연면적: 3000m$^2$이상","층수: 5층이상, 연면적: 4000m$^2$이상","층수: 7층이상, 연면적: 3000m$^2$이상","층수: 7층이상, 연면적: 4000m$^2$이상",1,154,Claude Sonnet 4,300,75,42,48.7,316.47,1.99,186,5,191,중간,0.000633,3,False,3,"문제: 비상조명등을 설치하여야 할 소방대상물의 기준은?

선택지:
1. 층수: 5층이상, 연면적: 3000m$^2$이상
2. 층수: 5층이상, 연면적: 4000m$^2$이상
3. 층수: 7층이상, 연면적: 3000m$^2$이상
4. 층수: 7층이상, 연면적: 4000m$^2$이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
155,소방설비기사(기계분야),2004,4,소방관계법규,51,화재경계지구의 지정은 누가 하는가?,,시· 도지사,소방안전기술위원회,의용소방대장,한국소방안전협회,1,155,Claude Sonnet 4,300,76,42,49.03,318.36,1.9,112,5,117,중간,0.000411,1,True,1,"문제: 화재경계지구의 지정은 누가 하는가?

선택지:
1. 시· 도지사
2. 소방안전기술위원회
3. 의용소방대장
4. 한국소방안전협회

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
156,소방설비기사(기계분야),2010,1,소방관계법규,43,"위험물시설의 설치 및 변경, 안전관리에 대한 설명으로 옳지 않은 것은?",O,제조소등의 설치자의 지위를 승계한 자는 승계한 날부터 30일 이내에 시ㆍ도지사에게 신고하여야 한다.,제조등의 용도를 폐지한 때에는 폐지한 날부터 30일 이내에 시ㆍ도지사에게 신고하여야 한다.,위험물안전관리자가 퇴직한 때에는 퇴직한 날부터 30일 이내에 다시 위험물안전관리자를 선임하여야 한다.,위험물 안전관리자를 선임한 때에는 선임한 날부터 14일 이내에 소방본부장 또는 소방서장에게 신고하여야 한다.,2,156,Claude Sonnet 4,300,77,42,49.36,320.31,1.94,335,5,340,중간,0.00108,2,True,2,"문제: 위험물시설의 설치 및 변경, 안전관리에 대한 설명으로 옳지 않은 것은?

선택지:
1. 제조소등의 설치자의 지위를 승계한 자는 승계한 날부터 30일 이내에 시ㆍ도지사에게 신고하여야 한다.
2. 제조등의 용도를 폐지한 때에는 폐지한 날부터 30일 이내에 시ㆍ도지사에게 신고하여야 한다.
3. 위험물안전관리자가 퇴직한 때에는 퇴직한 날부터 30일 이내에 다시 위험물안전관리자를 선임하여야 한다.
4. 위험물 안전관리자를 선임한 때에는 선임한 날부터 14일 이내에 소방본부장 또는 소방서장에게 신고하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
157,소방설비기사(기계분야),2009,4,소방유체역학,37,펌프의 캐비테이션을 방지하기 위한 방법으로 틀린 것은?,,흡입 양정을 짧게 한다.,흡입 손실 수두를 줄인다.,펌프의 회전속도를 높여 흡입 속도를 크게 한다.,2대 이상의 펌프를 사용한다.,3,157,Claude Sonnet 4,300,78,42,49.68,322.25,1.94,173,5,178,중간,0.000594,3,True,3,"문제: 펌프의 캐비테이션을 방지하기 위한 방법으로 틀린 것은?

선택지:
1. 흡입 양정을 짧게 한다.
2. 흡입 손실 수두를 줄인다.
3. 펌프의 회전속도를 높여 흡입 속도를 크게 한다.
4. 2대 이상의 펌프를 사용한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
158,소방설비기사(기계분야),2005,4,소방원론,9,다음 중 액체탄화수소 수송시 정전기에 의한 화재발생을 억제하기 위한 조치로서 적합하지 않은 것은?,,유속을 이하로 낮게 한다.,배관을 와류가 생성되지 않게 설계한다.,불순물 등의 제거시 비전도성의 조밀한 필터를 사용한다.,수송 이송시 낙차를 작게 한다.,3,158,Claude Sonnet 4,300,79,42,50.0,324.14,1.89,204,5,209,중간,0.000687,3,True,3,"문제: 다음 중 액체탄화수소 수송시 정전기에 의한 화재발생을 억제하기 위한 조치로서 적합하지 않은 것은?

선택지:
1. 유속을 이하로 낮게 한다.
2. 배관을 와류가 생성되지 않게 설계한다.
3. 불순물 등의 제거시 비전도성의 조밀한 필터를 사용한다.
4. 수송 이송시 낙차를 작게 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
159,소방설비기사(기계분야),2011,1,소방유체역학,37,비중이 1.03인 바닷물에 전체 부피의 15%가 수면 위에 떠 있는 빙산이 있다. 이 빙산의 비중은 얼마 정도 인가?,,0.876,0.927,1.927,0.155,1,159,Claude Sonnet 4,300,79,43,49.69,326.07,1.93,144,10,154,중간,0.000582,N/A,False,이 문제는 부력의,"문제: 비중이 1.03인 바닷물에 전체 부피의 15%가 수면 위에 떠 있는 빙산이 있다. 이 빙산의 비중은 얼마 정도 인가?

선택지:
1. 0.876
2. 0.927
3. 1.927
4. 0.155

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
160,소방설비기사(기계분야),2017,1,소방기계시설의 구조 및 원리,75,특정소방대상물의 용도 및 장소별로 설치해야 할 인명구조기구의 기준으로 틀린 것은?,,지하가 중 지하상가는 인공소생기를 층마다 2개 이상 비치할 것,판매시설 중 대규모 점포는 공기호흡기를 층마다 2개 이상 비치할 것,"지하층을 포함하는 층수가 7층 이상인 관광호텔은 방열복, 공기호흡기, 인공소생기를 각 2개 이상 비치할 것",물분무등소화설비 중 이산화탄소 소화설비를 설치해야 하는 특정소방대상물은 공기호흡기를 이산화탄소 소화설비가 설치된 장소의 출입구 인근에 1대 이상 비치할 것,1,160,Claude Sonnet 4,300,80,43,50.0,327.92,1.85,332,5,337,중간,0.001071,1,True,1,"문제: 특정소방대상물의 용도 및 장소별로 설치해야 할 인명구조기구의 기준으로 틀린 것은?

선택지:
1. 지하가 중 지하상가는 인공소생기를 층마다 2개 이상 비치할 것
2. 판매시설 중 대규모 점포는 공기호흡기를 층마다 2개 이상 비치할 것
3. 지하층을 포함하는 층수가 7층 이상인 관광호텔은 방열복, 공기호흡기, 인공소생기를 각 2개 이상 비치할 것
4. 물분무등소화설비 중 이산화탄소 소화설비를 설치해야 하는 특정소방대상물은 공기호흡기를 이산화탄소 소화설비가 설치된 장소의 출입구 인근에 1대 이상 비치할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
161,소방설비기사(기계분야),2014,2,소방원론,5,화재에 대한 설명으로 옳지 않은 것은?,,"인간이 제어하여 인류의 문화, 문명의 발달을 가져오게 한 근본적인 존재를 말한다.",불을 사용하는 사람의 부주의와 불안정한 상태에서 발생되는 것을 말한다.,"불로 인하여 사람의 신체, 생명 및 재산상의 손실을 가져다주는 재앙을 말한다.","실화, 방화로 발생하는 연소현상을 말하며 사람에게 유익하지 못한 해로운 불을 말한다.",1,161,Claude Sonnet 4,300,81,43,50.31,330.22,2.3,261,5,266,중간,0.000858,1,True,1,"문제: 화재에 대한 설명으로 옳지 않은 것은?

선택지:
1. 인간이 제어하여 인류의 문화, 문명의 발달을 가져오게 한 근본적인 존재를 말한다.
2. 불을 사용하는 사람의 부주의와 불안정한 상태에서 발생되는 것을 말한다.
3. 불로 인하여 사람의 신체, 생명 및 재산상의 손실을 가져다주는 재앙을 말한다.
4. 실화, 방화로 발생하는 연소현상을 말하며 사람에게 유익하지 못한 해로운 불을 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
162,소방설비기사(기계분야),2004,4,소방기계시설의 구조 및 원리,77,소화용수설비의 설치기준 중 맞지 않는 것은?,,채수구는 지면으로부터 높이가 0.8m이상 1.0m이하의 위치에 설치한다.,유량 0.8m$^3$/분 이상인 유수를 사용 할 시 소화수조를 설치하지 않을 수 있다.,소화용수가 지면으로부터 깊이가 4.5m이상인 경우 가압송수장치를 설치한다.,흡수관 투입구는 직경이 0.6m 이상으로 하여야 한다.,1,162,Claude Sonnet 4,300,81,43,50.0,333.3,3.08,249,5,254,중간,0.000822,2,False,2,"문제: 소화용수설비의 설치기준 중 맞지 않는 것은?

선택지:
1. 채수구는 지면으로부터 높이가 0.8m이상 1.0m이하의 위치에 설치한다.
2. 유량 0.8m$^3$/분 이상인 유수를 사용 할 시 소화수조를 설치하지 않을 수 있다.
3. 소화용수가 지면으로부터 깊이가 4.5m이상인 경우 가압송수장치를 설치한다.
4. 흡수관 투입구는 직경이 0.6m 이상으로 하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
163,소방설비기사(기계분야),2021,1,소방유체역학,36,흐르는 유체에서 정상류의 의미로 옳은 것은?,,흐름의 임의의 점에서 흐름특성이 시간에 따라 일정하게 변하는 흐름,흐름의 임의의 점에서 흐름특성이 시간에 관계없이 항상 일정한 상태에 있는 흐름,임의의 시각에 유로 내 모든 점의 속도벡터가 일정한 흐름,임의의 시각에 유로 내 각점의 속도벡터가 다른 흐름,2,163,Claude Sonnet 4,300,82,43,50.31,335.12,1.83,238,5,243,중간,0.000789,2,True,2,"문제: 흐르는 유체에서 정상류의 의미로 옳은 것은?

선택지:
1. 흐름의 임의의 점에서 흐름특성이 시간에 따라 일정하게 변하는 흐름
2. 흐름의 임의의 점에서 흐름특성이 시간에 관계없이 항상 일정한 상태에 있는 흐름
3. 임의의 시각에 유로 내 모든 점의 속도벡터가 일정한 흐름
4. 임의의 시각에 유로 내 각점의 속도벡터가 다른 흐름

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
164,소방설비기사(기계분야),2009,1,소방기계시설의 구조 및 원리,61,청정소화약제 중에서 IG-541 의 혼합가스 성분비는?,,"Ar 52%, N$_2$ 40%, CO$_2$ 8%","N$_2$ 52%, Ar 40%, CO$_2$ 8%","CO$_2$ 52%, Ar 40%, N$_2$ 8%","N$_2$ 10%, Ar 40%, CO$_2$ 50%",2,164,Claude Sonnet 4,300,83,43,50.61,337.03,1.91,173,5,178,중간,0.000594,2,True,2,"문제: 청정소화약제 중에서 IG-541 의 혼합가스 성분비는?

선택지:
1. Ar 52%, N$_2$ 40%, CO$_2$ 8%
2. N$_2$ 52%, Ar 40%, CO$_2$ 8%
3. CO$_2$ 52%, Ar 40%, N$_2$ 8%
4. N$_2$ 10%, Ar 40%, CO$_2$ 50%

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
165,소방설비기사(기계분야),2020,"1,2",소방관계법규,56,위험물안전관리법령상 제조소등의 경보설비 설치기준에 대한 설명으로 틀린 것은?,O,제조소 및 일반취급소의 연면적이 500m$^2$ 이상인것에는 자동화재탐지설비를 설치한다.,자동신호장치를 갖춘 스프링클러설비 또는 물분무등소화설비를 설치한 제조소등에 있어서는 자동화재탐지설비를 설치한 것으로 본다.,경보설비는 자동화재탐지설비·비상경보설비(비상벨장치 또는 경종 포함)·확성장치(휴대용확성기 포함) 및 비상방송설비로 구분한다.,지정수량의 10배 이상의 위험물을 저장 또는 취급하는 제조소등(이동탱크저장소를 포함한다)에는 화재발생 시 이를 알릴 수 있는 경보설비를 설치하여야 한다.,4,165,Claude Sonnet 4,300,83,43,50.3,338.89,1.86,384,5,389,중간,0.001227,1,False,1,"문제: 위험물안전관리법령상 제조소등의 경보설비 설치기준에 대한 설명으로 틀린 것은?

선택지:
1. 제조소 및 일반취급소의 연면적이 500m$^2$ 이상인것에는 자동화재탐지설비를 설치한다.
2. 자동신호장치를 갖춘 스프링클러설비 또는 물분무등소화설비를 설치한 제조소등에 있어서는 자동화재탐지설비를 설치한 것으로 본다.
3. 경보설비는 자동화재탐지설비·비상경보설비(비상벨장치 또는 경종 포함)·확성장치(휴대용확성기 포함) 및 비상방송설비로 구분한다.
4. 지정수량의 10배 이상의 위험물을 저장 또는 취급하는 제조소등(이동탱크저장소를 포함한다)에는 화재발생 시 이를 알릴 수 있는 경보설비를 설치하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
166,소방설비기사(기계분야),2008,4,소방원론,10,드럼통 속의 이황화탄소가 타고 있는 경우 물로 소화가 가능하다. 이 때 주된 소화효과에 해당하는 것은?,,제거소화,질식소화,촉매소화,부촉매소화,2,166,Claude Sonnet 4,300,84,43,50.6,340.95,2.06,142,5,147,중간,0.000501,2,True,2,"문제: 드럼통 속의 이황화탄소가 타고 있는 경우 물로 소화가 가능하다. 이 때 주된 소화효과에 해당하는 것은?

선택지:
1. 제거소화
2. 질식소화
3. 촉매소화
4. 부촉매소화

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
167,소방설비기사(기계분야),2003,4,소방유체역학,40,"풍동에서 유속을 측정하기 위하여 피토 정압관을 사용하였다. 이때 비중이 0.8인 알콜의 높이 차이가 10cm가 되었다. 압력이 101.3kPa이고, 온도가 20℃일 때 풍동에서 공기의 속도는 몇 m/s 인가? (단, 공기의 기체상수는 287 N·m/kg·K 이다.)",,26.5,28.5,29.4,36.1,4,167,Claude Sonnet 4,300,84,44,50.3,343.07,2.12,219,10,229,중간,0.000807,N/A,False,피토 정압관을 이,"문제: 풍동에서 유속을 측정하기 위하여 피토 정압관을 사용하였다. 이때 비중이 0.8인 알콜의 높이 차이가 10cm가 되었다. 압력이 101.3kPa이고, 온도가 20℃일 때 풍동에서 공기의 속도는 몇 m/s 인가? (단, 공기의 기체상수는 287 N·m/kg·K 이다.)

선택지:
1. 26.5
2. 28.5
3. 29.4
4. 36.1

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
168,소방설비기사(기계분야),2016,1,소방기계시설의 구조 및 원리,76,포소화약제의 저장량 계산 시 가장 먼 탱크 까지의 송액관에 충전하기 위한 필요량을 계산에 반영하지 않는 경우는?,,송액관의 내경이 75mm 이하인 경우,송액관의 내경이 80mm 이하인 경우,송액관의 내경이 85mm 이하인 경우,송액관의 내경이 100mm 이하인 경우,1,168,Claude Sonnet 4,300,85,44,50.6,345.0,1.92,200,5,205,중간,0.000675,1,True,1,"문제: 포소화약제의 저장량 계산 시 가장 먼 탱크 까지의 송액관에 충전하기 위한 필요량을 계산에 반영하지 않는 경우는?

선택지:
1. 송액관의 내경이 75mm 이하인 경우
2. 송액관의 내경이 80mm 이하인 경우
3. 송액관의 내경이 85mm 이하인 경우
4. 송액관의 내경이 100mm 이하인 경우

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
169,소방설비기사(기계분야),2003,2,소방기계시설의 구조 및 원리,79,다음중 수직 강하식 구조대의 대본체 재질에 관한 것으로 적당한 것은?,,대본체는 전체가 균질의 신축성이 풍부한 재질로 되었다.,대본체는 일정 간격으로 마련된 협축부 만이 신축성이 많은 특수 심으로 되어 있다.,협축부는 고무실이 들어 있는 면범포이다.,대본체는 나이론 섬유로 되어 있다.,2,169,Claude Sonnet 4,300,86,44,50.89,346.95,1.96,220,5,225,중간,0.000735,2,True,2,"문제: 다음중 수직 강하식 구조대의 대본체 재질에 관한 것으로 적당한 것은?

선택지:
1. 대본체는 전체가 균질의 신축성이 풍부한 재질로 되었다.
2. 대본체는 일정 간격으로 마련된 협축부 만이 신축성이 많은 특수 심으로 되어 있다.
3. 협축부는 고무실이 들어 있는 면범포이다.
4. 대본체는 나이론 섬유로 되어 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
170,소방설비기사(기계분야),2018,2,소방원론,3,"건축물에 설치하는 방화구획의 설치기준 중 스프링클러설비를 설치한 11층 이상의 층은 바닥면적 몇 m$^2$ 이내마다 방화구획을 하여야 하는가? (단, 벽 및 반자의 실내에 접하는 부분의 마감은 불연재료가 아닌 경우이다.)",,200,600,1000,3000,2,170,Claude Sonnet 4,300,86,44,50.59,348.81,1.85,194,5,199,중간,0.000657,3,False,3,"문제: 건축물에 설치하는 방화구획의 설치기준 중 스프링클러설비를 설치한 11층 이상의 층은 바닥면적 몇 m$^2$ 이내마다 방화구획을 하여야 하는가? (단, 벽 및 반자의 실내에 접하는 부분의 마감은 불연재료가 아닌 경우이다.)

선택지:
1. 200
2. 600
3. 1000
4. 3000

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
171,소방설비기사(기계분야),2019,2,소방관계법규,50,소방기본법령상 위험물 또는 물건의 보관기간은 소방 본부 또는 소방서의 게시판에 공고하는 기간의 종료일 다음 날부터 며칠로 하는가?,O,3일,5일,7일,14일,3,171,Claude Sonnet 4,300,87,44,50.88,350.71,1.9,145,5,150,중간,0.00051,3,True,3,"문제: 소방기본법령상 위험물 또는 물건의 보관기간은 소방 본부 또는 소방서의 게시판에 공고하는 기간의 종료일 다음 날부터 며칠로 하는가?

선택지:
1. 3일
2. 5일
3. 7일
4. 14일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
172,소방설비기사(기계분야),2010,1,소방원론,12,다음 중 제3류 위험물로서 자연발화성만 있고 금수성이 없기 때문에 물속에 보관하는 물질은?,,염소산암모늄,황린,칼륨,질산,2,172,Claude Sonnet 4,300,88,44,51.16,352.54,1.83,129,5,134,중간,0.000462,2,True,2,"문제: 다음 중 제3류 위험물로서 자연발화성만 있고 금수성이 없기 때문에 물속에 보관하는 물질은?

선택지:
1. 염소산암모늄
2. 황린
3. 칼륨
4. 질산

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
173,소방설비기사(기계분야),2017,1,소방유체역학,22,펌프 운전 중 발생하는 수격작용의 발생을 예방하기 위한 방법에 해당되지 않는 것은?,,밸브를 가능한 펌프 송출구에서 멀리 설치한다.,서지탱크를 관로에 설치한다.,밸브의 조작을 천천히 한다.,관 내의 유속을 낮게 한다.,1,173,Claude Sonnet 4,300,89,44,51.45,355.19,2.65,187,5,192,중간,0.000636,1,True,1,"문제: 펌프 운전 중 발생하는 수격작용의 발생을 예방하기 위한 방법에 해당되지 않는 것은?

선택지:
1. 밸브를 가능한 펌프 송출구에서 멀리 설치한다.
2. 서지탱크를 관로에 설치한다.
3. 밸브의 조작을 천천히 한다.
4. 관 내의 유속을 낮게 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
174,소방설비기사(기계분야),2005,1,소방유체역학,24,유체에 대한 설명 중 가장 옳은 것은?,,PV = RT의 관계식을 만족시키는 물질,아무리 작은 전단력에도 변형을 일으키는 물질,용기의 모양에 따라 충만하는 물질,높은 곳에서 낮은 곳으로 흐를 수 있는 물질,2,174,Claude Sonnet 4,300,90,44,51.72,357.08,1.89,174,10,184,중간,0.000672,2,True,"2

유체(fluid)의","문제: 유체에 대한 설명 중 가장 옳은 것은?

선택지:
1. PV = RT의 관계식을 만족시키는 물질
2. 아무리 작은 전단력에도 변형을 일으키는 물질
3. 용기의 모양에 따라 충만하는 물질
4. 높은 곳에서 낮은 곳으로 흐를 수 있는 물질

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
175,소방설비기사(기계분야),2014,1,소방관계법규,54,소방시설의 하자가 발생한 경우 통보를 받은 공사업자는 며칠 이내에 이를 보수하거나 보수 일정을 기록한 하자보수 계획을 관계인에게 서면으로 알려야 하는가?,,3일,7일,14일,30일,1,175,Claude Sonnet 4,300,90,44,51.43,358.8,1.72,158,5,163,중간,0.000549,2,False,2,"문제: 소방시설의 하자가 발생한 경우 통보를 받은 공사업자는 며칠 이내에 이를 보수하거나 보수 일정을 기록한 하자보수 계획을 관계인에게 서면으로 알려야 하는가?

선택지:
1. 3일
2. 7일
3. 14일
4. 30일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
176,소방설비기사(기계분야),2018,4,소방유체역학,37,"다음 기체, 유체, 액체에 대한 설명 중 옳은 것만을 모두 고른 것은?\n\nⓐ 기체 : 매우 작은 응집력을 가지고 있으며, 자유표면을 가진 공간을 가득 채우는 물질\nⓑ 유체 : 전단응력을 받을 때 연속적으로 변형하는 물질\nⓒ 액체 : 전단응력이 전단변형률과 선형적인 관계를 가지는 물질",,"a,b","a,c","b, c","a,b,c",1,176,Claude Sonnet 4,300,90,45,51.14,360.73,1.93,245,10,255,중간,0.000885,N/A,False,각 설명을 분석해,"문제: 다음 기체, 유체, 액체에 대한 설명 중 옳은 것만을 모두 고른 것은?\n\nⓐ 기체 : 매우 작은 응집력을 가지고 있으며, 자유표면을 가진 공간을 가득 채우는 물질\nⓑ 유체 : 전단응력을 받을 때 연속적으로 변형하는 물질\nⓒ 액체 : 전단응력이 전단변형률과 선형적인 관계를 가지는 물질

선택지:
1. a,b
2. a,c
3. b, c
4. a,b,c

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
177,소방설비기사(기계분야),2013,4,소방원론,18,건물의 피난동선에 대한 설명으로 옳지 않은 것은?,,피난동선은 가급적 단순한 형태가 좋다.,피난동선은 가급적 상호 반대방향으로 다수의 출구와 연결되는 것이 좋다.,피난동선은 수평동선과 수직동선으로 구분된다.,"피난동선은 복도, 계단을 제외한 엘리베이터와 같은 피난전용의 통행구조를 말한다.",4,177,Claude Sonnet 4,300,91,45,51.41,362.54,1.81,223,5,228,중간,0.000744,4,True,4,"문제: 건물의 피난동선에 대한 설명으로 옳지 않은 것은?

선택지:
1. 피난동선은 가급적 단순한 형태가 좋다.
2. 피난동선은 가급적 상호 반대방향으로 다수의 출구와 연결되는 것이 좋다.
3. 피난동선은 수평동선과 수직동선으로 구분된다.
4. 피난동선은 복도, 계단을 제외한 엘리베이터와 같은 피난전용의 통행구조를 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
178,소방설비기사(기계분야),2019,1,소방관계법규,41,소방기본법령상 소방본부장 또는 소방서장은 소방상 필요한 훈련 및 교육을 실시하고자 하는 때에는 화재경계지구 안의 관계인에게 훈련 또는 교육 며칠 전까지 그 사실을 통보하여야 하는가?,O,5,7,10,14,3,178,Claude Sonnet 4,300,91,45,51.12,364.35,1.81,172,5,177,중간,0.000591,2,False,2,"문제: 소방기본법령상 소방본부장 또는 소방서장은 소방상 필요한 훈련 및 교육을 실시하고자 하는 때에는 화재경계지구 안의 관계인에게 훈련 또는 교육 며칠 전까지 그 사실을 통보하여야 하는가?

선택지:
1. 5
2. 7
3. 10
4. 14

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
179,소방설비기사(기계분야),2013,4,소방유체역학,24,터보기계 해석에 사용되는 속도 삼각형에 직접 포함되지 않는 것은?,,날개속도 : U,날개에 대한 상대속도 : W,유체의 실제속도 : V,날개의 각속도 : w,4,179,Claude Sonnet 4,300,92,45,51.4,366.08,1.73,143,5,148,중간,0.000504,4,True,4,"문제: 터보기계 해석에 사용되는 속도 삼각형에 직접 포함되지 않는 것은?

선택지:
1. 날개속도 : U
2. 날개에 대한 상대속도 : W
3. 유체의 실제속도 : V
4. 날개의 각속도 : w

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
180,소방설비기사(기계분야),2009,1,소방유체역학,31,공동현상 (cavitation)에 대한 설명으로 맞는 것은?,,흐르는 물을 갑자기 정지시킬 때 수압이 급격히 변화하는 현상을 말한다.,유로의 어느 부분의 압력이 대기압과 같아지면 수중에 증기가 발생하는 현상을 말한다.,유로의 어느 부분의 압력이 그 수온의 포화 증기압보다 낮아지면 수중에 증기가 발생하는 현상을 말한다.,"펌프의 입구와 출구의 진공계, 압력계의 지침이 흔들리고 동시에 송출유량이 변화하는 현상을 말한다.",3,180,Claude Sonnet 4,300,93,45,51.67,368.04,1.95,291,5,296,중간,0.000948,3,True,3,"문제: 공동현상 (cavitation)에 대한 설명으로 맞는 것은?

선택지:
1. 흐르는 물을 갑자기 정지시킬 때 수압이 급격히 변화하는 현상을 말한다.
2. 유로의 어느 부분의 압력이 대기압과 같아지면 수중에 증기가 발생하는 현상을 말한다.
3. 유로의 어느 부분의 압력이 그 수온의 포화 증기압보다 낮아지면 수중에 증기가 발생하는 현상을 말한다.
4. 펌프의 입구와 출구의 진공계, 압력계의 지침이 흔들리고 동시에 송출유량이 변화하는 현상을 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
181,소방설비기사(기계분야),2018,2,소방유체역학,23,비중이 1.03인 바닷물에 비중 0.9인 빙산이 떠있다. 전체 부피의 몇 %가 해수면 위로 올라와 있는가?,,12.6,10.8,7.2,6.3,1,181,Claude Sonnet 4,300,93,46,51.38,370.09,2.05,138,10,148,중간,0.000564,N/A,False,부력의 원리를 적,"문제: 비중이 1.03인 바닷물에 비중 0.9인 빙산이 떠있다. 전체 부피의 몇 %가 해수면 위로 올라와 있는가?

선택지:
1. 12.6
2. 10.8
3. 7.2
4. 6.3

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
